job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,hiring_urgency,job_openings,kkni_level_mapped,kkni_label,skill_list,skill_count,edu_level
2151,Data Scientist,Startup,Healthcare,Singapore,Remote,Entry,0,Bachelor,1,1,0,1,1,76834,Low,2,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning', 'cloud']",4,S1
2152,Machine Learning Engineer,Startup,Finance,India,Remote,Senior,13,Bachelor,0,0,1,1,1,179604,High,7,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning', 'cloud']",3,S1
2153,Data Scientist,Medium,E-commerce,Canada,Hybrid,Senior,11,Master,0,1,0,1,1,121844,Medium,3,7,Ahli Pertama / Perdana,"['sql', 'deep learning', 'cloud']",3,S2
2154,AI Engineer,MNC,Finance,UK,Hybrid,Senior,4,PhD,1,1,1,1,0,190634,High,1,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
2155,Data Engineer,Enterprise,Finance,Singapore,Remote,Mid,13,PhD,0,0,0,0,0,74906,Medium,3,6,Teknisi/Analis Madya,[],0,S3
2156,Data Scientist,MNC,Retail,UK,Remote,Entry,13,PhD,0,0,0,0,1,84665,Medium,4,5,Teknisi/Analis Muda,['cloud'],1,S3
2157,Data Scientist,Startup,Healthcare,India,Hybrid,Senior,10,Master,1,0,0,0,0,104330,Medium,4,7,Ahli Pertama / Perdana,['python'],1,S2
2158,Machine Learning Engineer,MNC,Finance,Canada,Hybrid,Mid,8,Bachelor,0,1,1,1,0,163486,High,6,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning']",3,S1
2159,Data Engineer,Medium,Healthcare,USA,Hybrid,Senior,7,PhD,1,0,0,1,1,122501,Low,4,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S3
2160,AI Engineer,Startup,Finance,USA,Remote,Senior,6,Master,0,0,0,1,1,168290,Low,3,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S2
2161,AI Engineer,Medium,Education,UK,Onsite,Mid,3,PhD,1,0,0,1,0,134334,High,7,6,Teknisi/Analis Madya,"['python', 'deep learning']",2,S3
2162,Data Scientist,MNC,Retail,Germany,Hybrid,Entry,4,Master,0,0,0,1,1,99363,Low,5,5,Teknisi/Analis Muda,"['deep learning', 'cloud']",2,S2
2163,Machine Learning Engineer,Startup,Finance,UK,Remote,Mid,2,Master,0,0,0,0,0,110244,High,7,6,Teknisi/Analis Madya,[],0,S2
2164,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,Mid,2,PhD,1,1,0,1,0,125203,Low,2,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S3
2165,AI Engineer,Startup,E-commerce,UK,Hybrid,Mid,6,Master,0,0,0,1,0,127546,Low,5,6,Teknisi/Analis Madya,['deep learning'],1,S2
2166,AI Engineer,Startup,Technology,India,Onsite,Mid,9,Master,1,0,0,0,1,127146,High,8,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S2
2167,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Senior,2,Master,0,1,0,1,0,174720,Low,1,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S2
2168,Data Scientist,Startup,Education,Germany,Hybrid,Senior,13,Master,0,1,1,0,0,119064,High,8,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S2
2169,Data Engineer,Enterprise,Education,Singapore,Hybrid,Senior,5,PhD,0,0,0,0,0,103412,High,9,7,Ahli Pertama / Perdana,[],0,S3
2170,AI Engineer,MNC,E-commerce,UK,Onsite,Senior,7,Master,0,1,0,1,0,174993,Low,3,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S2
2171,Data Engineer,MNC,Technology,Australia,Remote,Mid,12,Master,0,0,0,1,0,106605,Medium,5,6,Teknisi/Analis Madya,['deep learning'],1,S2
2172,AI Engineer,MNC,Retail,Canada,Onsite,Senior,14,PhD,0,0,1,0,0,173996,Medium,2,7,Ahli Pertama / Perdana,['machine learning'],1,S3
2173,Data Analyst,MNC,Retail,Canada,Hybrid,Entry,6,Bachelor,0,1,1,1,0,100971,High,6,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning']",3,S1
2174,AI Engineer,Enterprise,Education,India,Remote,Senior,14,PhD,1,1,0,1,1,168121,Medium,2,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S3
2175,AI Engineer,Medium,E-commerce,USA,Remote,Senior,14,Bachelor,1,0,0,0,0,139120,Medium,2,7,Ahli Pertama / Perdana,['python'],1,S1
2176,Data Analyst,Medium,Healthcare,Australia,Remote,Senior,11,Bachelor,0,0,1,0,1,128302,High,8,7,Ahli Pertama / Perdana,"['machine learning', 'cloud']",2,S1
2177,Data Analyst,MNC,E-commerce,USA,Hybrid,Mid,2,PhD,1,0,0,0,1,102186,High,9,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S3
2178,Data Scientist,MNC,Technology,UK,Onsite,Mid,10,Master,1,0,0,1,0,105450,Medium,1,6,Teknisi/Analis Madya,"['python', 'deep learning']",2,S2
2179,Business Analyst,Startup,Finance,Singapore,Onsite,Senior,4,Bachelor,1,1,0,0,1,107365,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql', 'cloud']",3,S1
2180,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Senior,1,PhD,0,0,1,0,1,161231,Low,5,7,Ahli Pertama / Perdana,"['machine learning', 'cloud']",2,S3
2181,Data Analyst,MNC,Retail,India,Remote,Mid,1,Master,1,1,0,0,0,91215,Low,2,6,Teknisi/Analis Madya,"['python', 'sql']",2,S2
2182,Data Engineer,Enterprise,Education,Canada,Hybrid,Senior,11,PhD,0,0,1,0,0,119912,Medium,4,7,Ahli Pertama / Perdana,['machine learning'],1,S3
2183,Business Analyst,Startup,Finance,Singapore,Onsite,Mid,12,PhD,1,1,0,1,0,86706,Medium,1,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S3
2184,Machine Learning Engineer,Enterprise,E-commerce,Australia,Onsite,Mid,14,PhD,0,0,1,1,0,146410,High,9,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S3
2185,Data Engineer,MNC,Retail,Australia,Hybrid,Senior,5,Bachelor,1,0,0,1,0,136869,High,8,7,Ahli Pertama / Perdana,"['python', 'deep learning']",2,S1
2186,Data Scientist,Enterprise,Healthcare,Germany,Hybrid,Entry,6,Master,0,1,0,1,1,71961,High,7,5,Teknisi/Analis Muda,"['sql', 'deep learning', 'cloud']",3,S2
2187,Business Analyst,Medium,Finance,Canada,Onsite,Mid,14,PhD,0,0,0,1,0,91268,Medium,4,6,Teknisi/Analis Madya,['deep learning'],1,S3
2188,Business Analyst,Enterprise,Healthcare,Canada,Remote,Entry,1,Master,0,1,1,0,1,70260,Low,5,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'cloud']",3,S2
2189,AI Engineer,MNC,Education,Canada,Onsite,Senior,3,PhD,0,0,0,1,1,184286,High,7,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S3
2190,Business Analyst,Enterprise,Technology,USA,Onsite,Senior,11,PhD,0,1,0,1,0,114287,Medium,5,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S3
2191,Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,Entry,7,PhD,1,1,1,1,0,124289,High,4,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
2192,Data Analyst,Startup,E-commerce,India,Hybrid,Mid,3,Master,0,1,1,1,1,116671,High,8,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
2193,Business Analyst,Startup,Education,UK,Hybrid,Entry,11,Bachelor,1,1,1,0,0,64656,High,8,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning']",3,S1
2194,Data Analyst,Medium,Retail,Germany,Hybrid,Entry,8,Bachelor,0,0,0,0,1,60436,High,8,5,Teknisi/Analis Muda,['cloud'],1,S1
2195,Business Analyst,MNC,Retail,Singapore,Onsite,Entry,10,Bachelor,0,1,0,0,1,78146,Medium,1,5,Teknisi/Analis Muda,"['sql', 'cloud']",2,S1
2196,AI Engineer,Medium,E-commerce,Canada,Onsite,Entry,0,Bachelor,0,0,0,0,0,92925,High,7,5,Teknisi/Analis Muda,[],0,S1
2197,Data Scientist,MNC,Finance,Australia,Onsite,Entry,5,Master,0,0,0,0,0,69937,Low,5,5,Teknisi/Analis Muda,[],0,S2
2198,Data Scientist,Enterprise,Finance,India,Hybrid,Entry,5,PhD,0,0,0,1,1,73374,High,9,5,Teknisi/Analis Muda,"['deep learning', 'cloud']",2,S3
2199,Business Analyst,MNC,Healthcare,Australia,Hybrid,Entry,2,Bachelor,1,0,0,0,0,68606,High,8,5,Teknisi/Analis Muda,['python'],1,S1
2200,Machine Learning Engineer,Medium,E-commerce,UK,Onsite,Entry,10,Master,1,1,0,0,1,100402,Medium,6,5,Teknisi/Analis Muda,"['python', 'sql', 'cloud']",3,S2
2201,Data Engineer,Startup,Technology,Germany,Onsite,Mid,9,Bachelor,0,0,0,0,1,87649,High,7,6,Teknisi/Analis Madya,['cloud'],1,S1
2202,AI Engineer,Enterprise,E-commerce,USA,Hybrid,Mid,10,Master,1,0,0,1,1,143775,High,7,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S2
2203,Machine Learning Engineer,MNC,E-commerce,India,Hybrid,Senior,7,PhD,0,1,1,1,0,191240,High,3,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning']",3,S3
2204,Data Scientist,Startup,Technology,USA,Remote,Mid,12,PhD,1,1,0,1,0,89379,Medium,2,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning']",3,S3
2205,Data Analyst,Medium,E-commerce,Australia,Hybrid,Entry,13,Bachelor,0,1,1,1,1,92081,High,7,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S1
2206,AI Engineer,MNC,E-commerce,Canada,Remote,Mid,9,Bachelor,1,1,1,1,1,175794,High,5,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
2207,Data Analyst,MNC,Retail,Singapore,Hybrid,Senior,7,Bachelor,1,1,1,1,1,158687,High,8,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
2208,Machine Learning Engineer,Startup,Retail,India,Remote,Mid,10,Bachelor,1,1,0,0,0,113848,High,8,6,Teknisi/Analis Madya,"['python', 'sql']",2,S1
2209,AI Engineer,Enterprise,Healthcare,UK,Remote,Mid,2,PhD,0,0,0,1,0,127923,High,8,6,Teknisi/Analis Madya,['deep learning'],1,S3
2210,AI Engineer,Startup,Technology,USA,Hybrid,Senior,11,PhD,1,0,1,1,0,170444,High,9,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S3
2211,AI Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,9,PhD,0,0,1,1,1,129618,High,3,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S3
2212,Data Scientist,Startup,Finance,India,Remote,Senior,9,Bachelor,1,1,1,0,0,117545,Medium,6,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning']",3,S1
2213,Data Scientist,MNC,Retail,Singapore,Hybrid,Mid,2,Master,1,1,1,1,0,121665,High,6,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning']",4,S2
2214,Data Scientist,Medium,Retail,USA,Onsite,Entry,12,PhD,1,0,0,0,0,53325,High,9,5,Teknisi/Analis Muda,['python'],1,S3
2215,Data Analyst,Startup,Retail,Germany,Hybrid,Mid,8,Bachelor,0,1,0,0,0,71241,Medium,4,6,Teknisi/Analis Madya,['sql'],1,S1
2216,Data Scientist,Startup,Retail,UK,Hybrid,Entry,11,Bachelor,0,0,1,1,0,84734,High,7,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S1
2217,Business Analyst,Enterprise,Finance,UK,Remote,Entry,6,PhD,1,1,0,0,0,50086,Low,5,5,Teknisi/Analis Muda,"['python', 'sql']",2,S3
2218,Data Scientist,Medium,Education,India,Hybrid,Mid,2,PhD,1,1,1,0,0,94890,Low,4,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning']",3,S3
2219,Machine Learning Engineer,Startup,E-commerce,India,Remote,Entry,12,PhD,1,1,1,1,0,115841,High,3,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
2220,Data Engineer,Startup,Finance,UK,Onsite,Mid,0,Master,0,1,1,1,1,115630,High,1,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
2221,Data Analyst,MNC,E-commerce,Germany,Onsite,Senior,5,Bachelor,1,1,1,1,1,156281,High,8,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
2222,AI Engineer,Medium,Finance,Singapore,Hybrid,Senior,7,Bachelor,1,0,0,1,1,165680,High,8,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S1
2223,AI Engineer,Medium,Retail,Germany,Remote,Entry,11,PhD,0,1,0,0,1,99502,Medium,3,5,Teknisi/Analis Muda,"['sql', 'cloud']",2,S3
2224,Data Scientist,Medium,Technology,Canada,Hybrid,Senior,7,Bachelor,1,1,1,0,1,120353,High,9,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S1
2225,AI Engineer,MNC,Technology,Singapore,Remote,Senior,14,PhD,0,1,0,0,1,172174,Medium,3,7,Ahli Pertama / Perdana,"['sql', 'cloud']",2,S3
2226,AI Engineer,Startup,E-commerce,Germany,Remote,Senior,1,Master,0,1,0,1,1,169427,Low,4,7,Ahli Pertama / Perdana,"['sql', 'deep learning', 'cloud']",3,S2
2227,Business Analyst,Startup,Finance,USA,Onsite,Mid,12,PhD,1,0,1,0,1,102160,Medium,6,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S3
2228,AI Engineer,MNC,Retail,Germany,Remote,Entry,9,Bachelor,1,0,1,1,1,146921,High,5,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning', 'cloud']",4,S1
2229,Data Analyst,Enterprise,E-commerce,India,Onsite,Mid,14,Bachelor,0,1,1,0,0,90310,Medium,5,6,Teknisi/Analis Madya,"['sql', 'machine learning']",2,S1
2230,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,5,Bachelor,0,1,0,1,0,134094,Low,1,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S1
2231,Data Analyst,Medium,Healthcare,Canada,Remote,Senior,7,PhD,1,0,0,0,0,95913,High,8,7,Ahli Pertama / Perdana,['python'],1,S3
2232,Data Scientist,MNC,Healthcare,UK,Hybrid,Entry,4,PhD,0,0,1,1,0,97456,High,3,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S3
2233,Machine Learning Engineer,MNC,E-commerce,Australia,Onsite,Senior,10,Master,0,1,1,1,0,193199,High,8,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning']",3,S2
2234,Machine Learning Engineer,MNC,E-commerce,Australia,Remote,Entry,2,Bachelor,0,1,1,1,1,148410,High,3,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S1
2235,Business Analyst,MNC,Healthcare,Germany,Remote,Entry,1,Master,1,1,0,0,0,71030,Low,2,5,Teknisi/Analis Muda,"['python', 'sql']",2,S2
2236,AI Engineer,Medium,Technology,UK,Onsite,Senior,7,Bachelor,1,1,1,0,0,159563,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning']",3,S1
2237,Data Analyst,Medium,Finance,Australia,Onsite,Entry,14,Master,0,0,1,1,0,80327,High,9,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S2
2238,Business Analyst,Medium,Healthcare,Canada,Onsite,Entry,4,Master,0,0,1,1,1,87153,High,9,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S2
2239,Machine Learning Engineer,Medium,Retail,UK,Onsite,Senior,7,PhD,1,0,1,0,0,153763,Low,3,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S3
2240,Machine Learning Engineer,MNC,Finance,USA,Onsite,Senior,6,Bachelor,0,1,0,0,0,157926,Low,1,7,Ahli Pertama / Perdana,['sql'],1,S1
2241,Data Engineer,Enterprise,Retail,Germany,Onsite,Mid,13,Master,1,0,0,0,1,86219,High,7,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S2
2242,Business Analyst,MNC,Retail,India,Onsite,Senior,9,PhD,1,1,1,1,1,155051,High,8,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
2243,AI Engineer,Enterprise,Retail,Germany,Onsite,Entry,1,Master,0,1,0,1,1,117792,Low,3,5,Teknisi/Analis Muda,"['sql', 'deep learning', 'cloud']",3,S2
2244,Data Analyst,MNC,Education,Singapore,Onsite,Entry,3,Bachelor,1,0,0,1,1,99319,Low,2,5,Teknisi/Analis Muda,"['python', 'deep learning', 'cloud']",3,S1
2245,AI Engineer,Startup,Healthcare,Canada,Hybrid,Senior,3,Bachelor,1,0,0,0,1,153938,High,7,7,Ahli Pertama / Perdana,"['python', 'cloud']",2,S1
2246,Data Scientist,Startup,Technology,India,Hybrid,Entry,1,Bachelor,1,0,0,0,0,48289,High,8,5,Teknisi/Analis Muda,['python'],1,S1
2247,Business Analyst,Medium,Retail,Canada,Onsite,Senior,10,Bachelor,0,0,0,1,1,129338,Medium,6,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S1
2248,Data Scientist,Enterprise,Education,Australia,Remote,Senior,0,Master,0,1,0,0,0,103027,Low,1,7,Ahli Pertama / Perdana,['sql'],1,S2
2249,Business Analyst,Enterprise,Finance,USA,Remote,Senior,10,PhD,1,1,1,1,0,129294,High,1,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
2250,Data Scientist,Medium,Finance,Canada,Remote,Mid,5,PhD,1,0,0,0,1,85209,High,8,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S3
2251,Data Analyst,Medium,Technology,USA,Hybrid,Mid,0,Bachelor,1,1,0,1,1,98751,High,7,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning', 'cloud']",4,S1
2252,Machine Learning Engineer,Medium,Education,Germany,Remote,Senior,4,PhD,1,1,1,1,1,180289,High,8,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
2253,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,Entry,12,PhD,0,1,1,0,0,107834,High,8,5,Teknisi/Analis Muda,"['sql', 'machine learning']",2,S3
2254,AI Engineer,Enterprise,E-commerce,USA,Onsite,Entry,10,PhD,1,0,0,1,0,103508,Medium,6,5,Teknisi/Analis Muda,"['python', 'deep learning']",2,S3
2255,Data Analyst,Enterprise,Finance,UK,Hybrid,Entry,12,Bachelor,1,1,1,1,1,86530,High,7,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
2256,Data Analyst,MNC,Education,Canada,Remote,Mid,2,Bachelor,1,0,1,1,0,129248,High,9,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning']",3,S1
2257,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Senior,1,Bachelor,1,1,1,0,1,127010,High,9,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S1
2258,Machine Learning Engineer,MNC,Finance,India,Onsite,Mid,7,Master,1,1,0,1,1,158351,Low,4,6,Teknisi/Analis Madya,"['python', 'sql', 'deep learning', 'cloud']",4,S2
2259,Business Analyst,MNC,Finance,USA,Remote,Senior,10,Master,1,1,0,1,1,140452,High,7,7,Ahli Pertama / Perdana,"['python', 'sql', 'deep learning', 'cloud']",4,S2
2260,Data Engineer,Medium,E-commerce,Australia,Remote,Senior,5,Master,0,1,1,1,1,138472,High,3,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S2
2261,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Entry,13,PhD,0,1,1,1,0,83387,High,6,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning']",3,S3
2262,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Entry,13,Bachelor,0,0,1,1,1,145085,High,4,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S1
2263,Data Engineer,Medium,Healthcare,Canada,Hybrid,Mid,12,Bachelor,1,0,1,0,0,86447,Medium,1,6,Teknisi/Analis Madya,"['python', 'machine learning']",2,S1
2264,Business Analyst,Startup,Education,Singapore,Hybrid,Senior,12,Bachelor,0,1,1,0,0,117044,High,9,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S1
2265,Data Scientist,MNC,Technology,Australia,Hybrid,Mid,14,Bachelor,0,1,0,1,0,107538,Medium,6,6,Teknisi/Analis Madya,"['sql', 'deep learning']",2,S1
2266,AI Engineer,Enterprise,Technology,Singapore,Onsite,Entry,5,PhD,1,1,0,1,1,110815,High,9,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning', 'cloud']",4,S3
2267,Data Analyst,Startup,Retail,UK,Hybrid,Mid,8,PhD,1,0,1,1,1,110872,High,8,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning', 'cloud']",4,S3
2268,Machine Learning Engineer,Enterprise,Finance,USA,Hybrid,Entry,6,Master,1,1,1,0,0,106826,Low,6,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning']",3,S2
2269,Data Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,10,PhD,1,0,0,1,1,99107,Medium,5,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S3
2270,Data Scientist,Enterprise,Retail,India,Hybrid,Mid,7,Bachelor,0,0,1,1,0,105420,High,2,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S1
2271,AI Engineer,MNC,Healthcare,Canada,Hybrid,Senior,0,Master,0,0,0,0,1,171397,Low,5,7,Ahli Pertama / Perdana,['cloud'],1,S2
2272,AI Engineer,Medium,Technology,Australia,Onsite,Entry,7,Bachelor,1,1,0,1,1,112567,High,9,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning', 'cloud']",4,S1
2273,Data Engineer,MNC,Finance,USA,Onsite,Mid,2,Bachelor,1,0,0,0,1,103282,High,7,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S1
2274,Data Engineer,Enterprise,Education,Canada,Remote,Senior,2,Bachelor,0,1,0,0,0,102661,Low,6,7,Ahli Pertama / Perdana,['sql'],1,S1
2275,Data Analyst,Startup,Retail,UK,Remote,Mid,4,Master,0,1,1,0,0,89223,High,7,6,Teknisi/Analis Madya,"['sql', 'machine learning']",2,S2
2276,Data Analyst,Startup,Education,Singapore,Hybrid,Senior,4,Master,0,0,0,1,0,112080,Low,5,7,Ahli Pertama / Perdana,['deep learning'],1,S2
2277,Business Analyst,Medium,Technology,USA,Hybrid,Senior,6,Master,0,1,0,1,1,120402,High,8,7,Ahli Pertama / Perdana,"['sql', 'deep learning', 'cloud']",3,S2
2278,Data Scientist,MNC,Finance,Canada,Remote,Entry,0,PhD,0,0,0,1,0,86187,High,9,5,Teknisi/Analis Muda,['deep learning'],1,S3
2279,Business Analyst,MNC,Education,UK,Hybrid,Senior,4,PhD,0,1,1,0,0,138731,Low,2,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S3
2280,AI Engineer,Startup,Education,Germany,Onsite,Mid,12,Master,0,0,1,1,0,144876,High,3,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S2
2281,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,3,PhD,1,1,0,1,0,87121,Low,1,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning']",3,S3
2282,Machine Learning Engineer,Medium,Finance,India,Remote,Mid,3,Bachelor,1,0,0,1,1,142652,Low,2,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S1
2283,Data Scientist,Startup,Retail,Canada,Onsite,Senior,12,PhD,0,0,0,0,1,106738,High,7,7,Ahli Pertama / Perdana,['cloud'],1,S3
2284,AI Engineer,Medium,E-commerce,Germany,Onsite,Senior,10,Bachelor,0,0,0,1,0,159436,High,9,7,Ahli Pertama / Perdana,['deep learning'],1,S1
2285,AI Engineer,MNC,Education,Australia,Remote,Mid,2,PhD,0,0,0,0,0,138624,Low,4,6,Teknisi/Analis Madya,[],0,S3
2286,Data Analyst,Medium,E-commerce,Singapore,Onsite,Senior,7,Master,1,0,0,1,1,121813,Low,5,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S2
2287,AI Engineer,Medium,Retail,Singapore,Onsite,Senior,4,PhD,1,1,0,0,0,140859,Low,6,7,Ahli Pertama / Perdana,"['python', 'sql']",2,S3
2288,Machine Learning Engineer,MNC,Technology,Singapore,Hybrid,Senior,5,Master,1,0,1,1,0,191681,High,2,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S2
2289,Data Scientist,MNC,Education,UK,Onsite,Mid,13,Master,0,1,0,0,0,95247,Medium,6,6,Teknisi/Analis Madya,['sql'],1,S2
2290,AI Engineer,Medium,Retail,Canada,Onsite,Senior,4,PhD,1,0,1,1,0,170971,High,3,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S3
2291,Data Analyst,Enterprise,E-commerce,Singapore,Remote,Mid,2,Bachelor,1,0,0,0,0,76844,High,8,6,Teknisi/Analis Madya,['python'],1,S1
2292,Data Engineer,MNC,Technology,Canada,Remote,Senior,14,Master,0,1,0,1,0,132931,High,8,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S2
2293,AI Engineer,Medium,Finance,India,Remote,Entry,9,Bachelor,0,1,0,1,1,112171,High,7,5,Teknisi/Analis Muda,"['sql', 'deep learning', 'cloud']",3,S1
2294,AI Engineer,Startup,Retail,Germany,Remote,Senior,0,Bachelor,1,1,0,0,0,139350,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql']",2,S1
2295,Business Analyst,Startup,Retail,UK,Remote,Mid,10,Master,1,0,1,0,0,85284,Medium,6,6,Teknisi/Analis Madya,"['python', 'machine learning']",2,S2
